video_id,analysis_json,projection,gate_spacing_m,camera_pitch_deg,p90_speed_kmh,median_speed_kmh,raw_correction_factor,auto_applied,unable_to_calibrate,reason,n_dynamic_frames
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,homography,10.0,30.0,5181.586293474733,315.9437715378761,94.21065988135878,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,homography,12.0,0.0,5432.224965049783,337.304982489646,98.7677266372688,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,homography,12.0,10.0,5432.224965049783,337.304982489646,98.7677266372688,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,homography,12.0,20.0,5432.224965049783,337.304982489646,98.7677266372688,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,homography,12.0,30.0,5432.224965049783,337.304982489646,98.7677266372688,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,homography,14.0,0.0,5575.813958718626,353.2104134287851,101.37843561306593,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,homography,14.0,10.0,5575.813958718626,353.2104134287851,101.37843561306593,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,homography,14.0,20.0,5575.813958718626,353.2104134287851,101.37843561306593,False,True,correction_exceeds_cap,454
2909,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2909_1765738725(Video in Original Quality)_analysis.json,homography,14.0,30.0,5575.813958718626,353.2104134287851,101.37843561306593,False,True,correction_exceeds_cap,454
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,scale,8.0,0.0,22331.416385024786,2709.8926698883415,406.0257524549961,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,scale,8.0,10.0,3877.8097599809817,470.5679237990942,70.50563199965421,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,scale,8.0,20.0,7637.794232671365,926.8378793524619,138.86898604857026,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,scale,8.0,30.0,11165.708192512395,1354.9463349441708,203.01287622749808,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,scale,10.0,0.0,27914.270481280986,3387.3658373605235,507.5321905687452,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,scale,10.0,10.0,4847.2621999762305,588.2099047488676,88.13203999956782,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,scale,10.0,20.0,9547.242790839206,1158.5473491905777,173.58623256071283,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,scale,10.0,30.0,13957.135240640497,1693.6829186802618,253.76609528437265,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,scale,12.0,0.0,33497.12457753719,4064.8390048327074,609.0386286824944,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,scale,12.0,10.0,5816.7146399714775,705.851885698641,105.7584479994814,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,scale,12.0,20.0,11456.691349007051,1390.256819028693,208.30347907285548,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,scale,12.0,30.0,16748.562288768597,2032.4195024163537,304.5193143412472,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,scale,14.0,0.0,39079.9786737934,4742.312172304891,710.5450667962435,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,scale,14.0,10.0,6786.167079966724,823.4938666484147,123.38485599939497,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,scale,14.0,20.0,13366.139907174886,1621.9662888667112,243.02072558499793,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,scale,14.0,30.0,19539.989336896702,2371.1560861524454,355.2725333981219,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,homography,8.0,0.0,148761.19219258294,1585.603445571228,2704.7489489560535,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,homography,8.0,10.0,148761.19219258294,1585.603445571228,2704.7489489560535,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,homography,8.0,20.0,148761.19219258294,1585.603445571228,2704.7489489560535,False,True,correction_exceeds_cap,463
